username,category,num_followers,num_followees,num_posts
suzziesuee,fashion,8418.0,968.0,297.0
niki_wujie,fashion,59503.0,2006.0,598.0
yogashyogg,fashion,11822.0,1971.0,2327.0
evynredar,fashion,4555.0,640.0,336.0
charmaine.charmant,fashion,5601.0,1272.0,349.0
emmaaemeliamouatxo,fashion,137655.0,3892.0,4233.0
venustraphobic,fashion,31382.0,1240.0,935.0
salicerose,fashion,9673873.0,657.0,3397.0
kirstyjarvie,fashion,4963.0,2929.0,747.0
theimperfectedit,fashion,1363.0,599.0,462.0
shannontang,fashion,2856.0,828.0,820.0
lisaalamode,fashion,31663.0,1466.0,3465.0
britt_gardiner,fashion,11331.0,816.0,238.0
wow_blair,fashion,5222.0,1012.0,762.0
ijulianmatthew,fashion,5206.0,3291.0,406.0
chloegshore1,fashion,3032394.0,347.0,670.0
ilariasollami,fashion,13347.0,2095.0,361.0
annacarolinabassi,fashion,184902.0,3245.0,8261.0
stylingbyanh,fashion,8853.0,914.0,912.0
mrs.cheriex,fashion,3554.0,478.0,416.0
thefashionabletraveler,fashion,6221.0,2927.0,1888.0
moonofpaula,fashion,2634.0,983.0,957.0
kikikhosla,fashion,14991.0,1020.0,998.0
lifestyleinfocus,fashion,15155.0,1045.0,2213.0
angelinaaelizabethh,fashion,10852.0,1533.0,375.0
rami.hanna,fashion,46247.0,721.0,3829.0
that_neon_girl,fashion,43990.0,781.0,334.0
samwormser,fashion,17994.0,1428.0,542.0
jestem_kasia,fashion,206675.0,477.0,3347.0
lopezjennylopez,fashion,339278.0,1214.0,2762.0
martinahomolakova,fashion,28882.0,200.0,594.0
shedreamsofgucci,fashion,11544.0,757.0,1056.0
thejitana,fashion,61586.0,935.0,1652.0
talunzeitoun,fashion,36320.0,566.0,1000.0
sofiabilder,fashion,7303.0,1733.0,938.0
tomasch_,fashion,74660.0,966.0,343.0
gaelle_style,fashion,16652.0,2564.0,608.0
emilyjprior_,fashion,3989.0,2111.0,2628.0
jorjigardiner,fashion,30651.0,1985.0,484.0
styled_by_christine,fashion,39812.0,763.0,3932.0
thekendraann,fashion,25207.0,348.0,784.0
julievonlyck,fashion,27569.0,1863.0,1471.0
jas_blocker,fashion,29674.0,574.0,491.0
stephaniedurant,fashion,2198553.0,330.0,467.0
madeleinebuggekarlsen,fashion,7081.0,1040.0,634.0
jennloydlifestyle,fashion,73014.0,2317.0,665.0
i.archanelle,fashion,68450.0,766.0,381.0
cxrlywhite,fashion,1435.0,766.0,532.0
yasmindiazx,fashion,63168.0,332.0,264.0
ohtobeamuse,fashion,318812.0,796.0,1788.0
tida0,fashion,1721.0,460.0,528.0
bele.marie_,fashion,7944.0,995.0,459.0
alichannie,fashion,3299.0,1207.0,657.0
escuderocelyne,fashion,6876.0,833.0,704.0
sashapereiraa,fashion,28432.0,685.0,491.0
martapozzan,fashion,273093.0,933.0,2744.0
mcjxproductionsllc,fashion,4933.0,7500.0,2401.0
wakeaway_,fashion,6182.0,680.0,307.0
samanthasito,fashion,47296.0,1927.0,1144.0
nilerturk,fashion,133687.0,780.0,4099.0
domiziemek,fashion,61033.0,399.0,665.0
sunnybabe,fashion,17738.0,1331.0,233.0
violaguidotti,fashion,39446.0,2207.0,695.0
sarah.atoms,fashion,33655.0,91.0,219.0
jessicahowel,fashion,25715.0,427.0,428.0
e_ddiee,fashion,59629.0,596.0,1904.0
falabrigitte,fashion,19736.0,6000.0,769.0
macyjaemoore,fashion,86216.0,2392.0,394.0
dipasqualeserena,fashion,2608.0,893.0,495.0
theblondetrip,fashion,14152.0,2989.0,612.0
lidiabedman,fashion,121547.0,3742.0,3535.0
annaamariposa,fashion,5298.0,1062.0,310.0
angela_maciag,fashion,42291.0,424.0,574.0
agthpricilla,fashion,1895621.0,572.0,465.0
rosavivi,fashion,15939.0,387.0,1754.0
thatsaleaf,fashion,9015.0,750.0,915.0
twinkleintrendz,fashion,545761.0,138.0,711.0
giorgiacaldarulo23,fashion,254448.0,319.0,278.0
vosssimone,fashion,15606.0,900.0,509.0
perksofbeingami,fashion,11294.0,746.0,399.0
thegirlnextdoorblog,fashion,14776.0,1313.0,1357.0
renataalves_oficial,fashion,1341457.0,216.0,2484.0
guedesmeg,fashion,34989.0,1039.0,791.0
vittoriadeganello,fashion,487177.0,387.0,795.0
ellenvlora,fashion,444505.0,774.0,1736.0
bashharry,fashion,13295.0,207.0,398.0
00s_supermodels,fashion,2031.0,53.0,2520.0
paintthetownchic,fashion,7472.0,4994.0,1547.0
svenjasvennson,fashion,46019.0,361.0,612.0
casstorrence,fashion,39989.0,3010.0,429.0
gilliangeraldine,fashion,20359.0,996.0,469.0
wearsitatkat,fashion,10966.0,1212.0,599.0
stella.rae,fashion,59718.0,96.0,967.0
hijadelaluuna,fashion,21870.0,1933.0,521.0
theposhman,fashion,83601.0,944.0,2335.0
sferlazzalau,fashion,5967.0,2377.0,941.0
afiyabennett,fashion,141459.0,1102.0,434.0
anilorak,fashion,4413734.0,540.0,3367.0
iheartbargains,fashion,89142.0,976.0,4710.0
conniespace,fashion,56152.0,41.0,353.0
thickleeyonce,fashion,384419.0,521.0,1047.0
commeuncamion,fashion,51197.0,207.0,1825.0
mhophotos,fashion,16452.0,492.0,377.0
bettybachz,fashion,25265.0,599.0,424.0
missberlynpresley,fashion,1754.0,529.0,1201.0
missdivalicious,fashion,38315.0,404.0,1287.0
ginevra_pisani,fashion,364120.0,333.0,1144.0
ellaa_bellaa,fashion,110668.0,1558.0,470.0
yko_yuiko,fashion,11789.0,564.0,2040.0
daveijuarez,fashion,22428.0,665.0,497.0
rahab_the_diva,fashion,19709.0,681.0,420.0
thefitfatale,fashion,29669.0,2352.0,2585.0
thesocialctv,fashion,110529.0,190.0,3323.0
ekredd,fashion,7457.0,4740.0,274.0
flamcis,fashion,324440.0,868.0,1403.0
aunyealachelle,fashion,11651.0,1087.0,365.0
carolinareal,fashion,2806.0,736.0,1527.0
carlyrbel,fashion,177160.0,248.0,732.0
gabrielaangeli,fashion,58192.0,2202.0,974.0
tomcla_,fashion,11544.0,1211.0,800.0
asiyaali,fashion,15554.0,606.0,360.0
fetsquins,fashion,45006.0,490.0,1395.0
krysteldiaries,fashion,57147.0,749.0,291.0
arika,fashion,596680.0,1673.0,2840.0
topflightfamily,fashion,88682.0,644.0,2033.0
fitforcalis,fashion,362018.0,438.0,635.0
coltortiboutique,fashion,7654.0,287.0,1275.0
wnb_kristeen,fashion,11122.0,663.0,1296.0
theblondesgram,fashion,21240.0,5488.0,506.0
victoriaaaawatts,fashion,13864.0,711.0,336.0
crystalinmarie,fashion,79191.0,851.0,4799.0
emilyjbull,fashion,10493.0,1035.0,780.0
antonia_prinz,fashion,22623.0,380.0,912.0
_azusaloha_,fashion,23170.0,494.0,505.0
lavieenrose321,fashion,6287.0,898.0,901.0
mariina.ram,fashion,8541.0,4197.0,305.0
couldihavethat,fashion,128434.0,802.0,3292.0
sha_ridolfo,fashion,41111.0,883.0,627.0
marianarios,fashion,7248830.0,1555.0,5196.0
g.gamzekoc,fashion,9573.0,775.0,387.0
gingerharris,fashion,21033.0,3644.0,2427.0
avapearl,fashion,53426.0,346.0,494.0
verovlogs,fashion,9317.0,3779.0,1047.0
huesofwhite,fashion,6565.0,1975.0,658.0
sarah.beauty.channel,fashion,133005.0,758.0,1309.0
nataliecrawfordmd,fashion,42624.0,805.0,673.0
camillelenore,fashion,22450.0,1636.0,628.0
kennedyfrazer,fashion,43910.0,1044.0,611.0
levitatestyle,fashion,111926.0,505.0,5199.0
serge_dalle,fashion,12640.0,7509.0,530.0
noneesworld,fashion,19247.0,1503.0,1422.0
mylesleask,fashion,416805.0,417.0,2132.0
leticiarochaof,fashion,323157.0,670.0,1852.0
followingsunshine_,fashion,10870.0,3981.0,401.0
lydiaemillen,fashion,737157.0,724.0,2456.0
just4mom.it,fashion,18771.0,6960.0,779.0
themonochromen,fashion,14121.0,1854.0,1412.0
verameus,fashion,21270.0,779.0,733.0
sophiemichellesays,fashion,140685.0,590.0,1031.0
3broshka,fashion,11676.0,493.0,716.0
benedettapascali,fashion,113778.0,1821.0,441.0
walibel,fashion,8664.0,918.0,1287.0
kristinbrodsky,fashion,11092.0,849.0,472.0
lailaslittlefinds,fashion,10561.0,3063.0,1066.0
matthewjwhelan,fashion,19178.0,1545.0,366.0
emilygellis,fashion,154849.0,3767.0,5549.0
elliesingerr,fashion,3861.0,305.0,446.0
urvimehta_,fashion,13319.0,463.0,712.0
sanne.herssevoort,fashion,2509.0,668.0,202.0
fannyamandanilsson,fashion,18829.0,412.0,2689.0
marianame,fashion,34204.0,1410.0,862.0
sandeeecheeks,fashion,77174.0,548.0,312.0
thesarakhalil,fashion,8737.0,1089.0,1341.0
alyssalynch,fashion,446357.0,389.0,700.0
xharpism,fashion,1252.0,600.0,358.0
teacherdresscode,fashion,24000.0,896.0,385.0
steph.ling,fashion,6879.0,1007.0,388.0
sophieeturner,fashion,620332.0,760.0,532.0
nisa_maranda_jones,fashion,18647.0,671.0,1728.0
monikafreeman,fashion,13301.0,3672.0,1145.0
elisaelly.becker,fashion,346153.0,394.0,732.0
tonydelarocha,fashion,27658.0,1231.0,779.0
sarahhsol,fashion,7796.0,843.0,841.0
rachzx,fashion,397014.0,490.0,1755.0
haayyllleeyy,fashion,9756.0,2397.0,497.0
tikabobika,fashion,10804.0,917.0,823.0
melania_nails,fashion,55217.0,6820.0,824.0
mariahangelidaki,fashion,12772.0,959.0,266.0
stylescrapbook,fashion,888646.0,794.0,10434.0
trulyleesh,fashion,13859.0,797.0,284.0
mafaldanunes_,fashion,21977.0,2084.0,3569.0
jourdanriane,fashion,185638.0,762.0,518.0
sincerely.svenja,fashion,6044.0,1682.0,943.0
mads.rafferty,fashion,104237.0,415.0,556.0
roetpep,fashion,3831.0,329.0,506.0
brookesouza,fashion,11296.0,571.0,235.0
cocosteaparty,fashion,31025.0,707.0,3416.0
dazvarlamova,fashion,47481.0,3451.0,996.0
salimaammar,fashion,41531.0,1560.0,247.0
kisforkouture,fashion,3407.0,519.0,334.0
blonde_laeti,fashion,13088.0,564.0,1832.0
vikkiimoran,fashion,3441.0,1360.0,411.0
mommy_nannan,fashion,101194.0,1015.0,1555.0
joshcuthbert,fashion,514126.0,722.0,1354.0
dannyperez20,fashion,1273696.0,392.0,1164.0
marjanialadin,fashion,4349.0,5594.0,1966.0
centralfloridabelle,fashion,8809.0,2833.0,827.0
sarahloven,fashion,100264.0,1348.0,3580.0
iamgadriana,fashion,99580.0,994.0,2808.0
ashleybrooke,fashion,121555.0,760.0,5034.0
takemebacktoparis,fashion,9992.0,2161.0,2008.0
tizianobrunostyle,fashion,240105.0,1051.0,2550.0
antoinettefrances,fashion,9458.0,815.0,1050.0
itsjuliamitchell,fashion,1662.0,1157.0,846.0
sadafjkhan,fashion,25710.0,821.0,1174.0
madamelena_,fashion,4133.0,274.0,458.0
sushmabrelle,fashion,4194.0,2737.0,1030.0
just.bayan,fashion,152007.0,1006.0,734.0
tyyli_com,fashion,2566.0,1.0,655.0
nivrity_das,fashion,176711.0,354.0,1314.0
kameelyen,fashion,14975.0,836.0,1284.0
fatigarzam,fashion,12384.0,862.0,670.0
stylesbynegar,fashion,18841.0,1730.0,2490.0
juliahlm,fashion,74662.0,309.0,974.0
joannamhui,fashion,7698.0,484.0,623.0
sophiapruett,fashion,27593.0,710.0,384.0
sarkastursova_styleit.cz,fashion,1209.0,457.0,587.0
nycbambi,fashion,264521.0,644.0,1171.0
ninajstylez,fashion,1036.0,955.0,964.0
luxeandlinen,fashion,13216.0,3320.0,1733.0
camillefilledavril,fashion,2093.0,961.0,1635.0
teodoravidak,fashion,4777.0,2172.0,772.0
juliesletten,fashion,44325.0,997.0,295.0
sridivya_keerthysuresh_fan,fashion,35984.0,210.0,1051.0
aligordon89,fashion,342981.0,220.0,1986.0
supplechic,fashion,21785.0,718.0,1332.0
lefashionaire,fashion,14023.0,956.0,4730.0
dominikalukasova,fashion,28337.0,636.0,2246.0
milena_narciso_official,fashion,64129.0,1544.0,421.0
ritupamnani,fashion,18319.0,2956.0,854.0
yvettecorinne,fashion,18199.0,1084.0,889.0
fawnrosenbohm,fashion,117249.0,954.0,961.0
jasminefares,fashion,75422.0,932.0,305.0
thebargainbuyer,fashion,35861.0,1238.0,1739.0
madisonmartine1,fashion,7965.0,628.0,666.0
thechicconfidential,fashion,18129.0,2574.0,621.0
whatemmadid_,fashion,35315.0,4889.0,2920.0
elenaschiavon,fashion,56371.0,507.0,3406.0
canaldabianca,fashion,9824.0,383.0,373.0
brookepender,fashion,5033.0,775.0,580.0
wjecklund,fashion,1478.0,2141.0,4413.0
tessdewi,fashion,6898.0,1244.0,492.0
sheenavirmani,fashion,10049.0,840.0,741.0
letitiakiu,fashion,7778.0,424.0,1150.0
annapantarei,fashion,8869.0,1670.0,1426.0
lofficiel.oc,fashion,42804.0,1758.0,572.0
alinaasirbu,fashion,1425.0,618.0,577.0
victoria_zadoenchuk,fashion,51033.0,4604.0,2751.0
micaelaverrelien,fashion,29634.0,1334.0,1455.0
laralisker,fashion,4635.0,328.0,427.0
janvaneldere,fashion,53814.0,7172.0,1537.0
jordanyorn,fashion,70885.0,481.0,273.0
evakais_r,fashion,8206.0,615.0,914.0
thegeminiallure,fashion,25676.0,1516.0,1049.0
reginaanikiy,fashion,84029.0,469.0,295.0
ireneisgood,fashion,1340919.0,151.0,4373.0
anamoyacalzado,fashion,332073.0,345.0,5438.0
christinaeom,fashion,44677.0,1667.0,507.0
breakfastattiffanymaries,fashion,12772.0,2950.0,738.0
thesundaychapter,fashion,408862.0,796.0,1121.0
noelledowning,fashion,222336.0,1623.0,5687.0
janellepaigebrandom,fashion,28759.0,627.0,230.0
anitasibul,fashion,11718.0,650.0,1924.0
two_halves,fashion,10300.0,988.0,901.0
capsulemumstyle,fashion,4037.0,1680.0,1484.0
trendin.men,fashion,10965.0,2553.0,791.0
secretlifeofaggie,fashion,146043.0,586.0,614.0
jessdempsey,fashion,51843.0,1561.0,6031.0
joanshepp,fashion,6468.0,591.0,1180.0
rosa.diana4,fashion,16705.0,338.0,2133.0
rebeccalately,fashion,9424.0,543.0,1861.0
kikesanchez_photography,fashion,3663.0,1259.0,1024.0
kenlgr_,fashion,4120.0,542.0,301.0
cissyjworstell,fashion,19425.0,674.0,530.0
skynaite,fashion,283908.0,179.0,1035.0
kensley_atwell,fashion,8290.0,1177.0,255.0
_urvee_,fashion,12510.0,584.0,768.0
harlowlunawhite,fashion,72904.0,2207.0,1789.0
nilo_bella,fashion,7071.0,1694.0,386.0
blettymoreira,fashion,3564.0,770.0,1215.0
craftandcouture,fashion,10083.0,1455.0,1126.0
stylewithintention,fashion,1229.0,945.0,824.0
maricabellanofficial,fashion,23982.0,996.0,385.0
chataignestyle,fashion,15576.0,2467.0,2395.0
agatha,fashion,801335.0,356.0,3536.0
glaucia_freitas,fashion,1212.0,481.0,1794.0
giftofgabbyg,fashion,27235.0,723.0,3024.0
ashleyempowers,fashion,24342.0,411.0,1043.0
mia_and_the_mouse,fashion,5289.0,397.0,803.0
juliafriedmann,fashion,248045.0,575.0,1650.0
urbansodamama,fashion,7932.0,2028.0,1186.0
ashley_chloe,fashion,73730.0,323.0,348.0
robkenny_,fashion,20072.0,1605.0,956.0
liaofficiel,fashion,30104.0,1092.0,1252.0
stellakiranas,fashion,42252.0,1208.0,803.0
madeinluisa,fashion,5761.0,747.0,1202.0
derrahoward,fashion,6379.0,1008.0,253.0
fedebyfede_official,fashion,59213.0,1452.0,436.0
yolita.c,fashion,98822.0,2332.0,602.0
arelivanessa,fashion,15301.0,678.0,377.0
julianachow,fashion,6166.0,894.0,735.0
awellstyledlife,fashion,14956.0,685.0,2184.0
pauline.matter,fashion,7139.0,787.0,420.0
nuevayorka,fashion,47764.0,4851.0,1810.0
meanwhileweb,fashion,2745.0,491.0,887.0
rawan,fashion,3170954.0,998.0,1347.0
socutesoprep,fashion,1593.0,42.0,380.0
lorihoxha,fashion,722732.0,195.0,1026.0
lelepompeu,fashion,20668.0,927.0,897.0
dielenka,fashion,52153.0,7475.0,401.0
sandralambeck,fashion,533101.0,887.0,260.0
hidemycoat,fashion,531289.0,284.0,1544.0
nahgarcez,fashion,80638.0,763.0,1359.0
mariee_curiee,fashion,265537.0,1416.0,788.0
mattealinae,fashion,19091.0,981.0,976.0
hannahshanae,fashion,11864.0,1084.0,607.0
itslaurendotcom,fashion,1017604.0,483.0,517.0
gemstafford,fashion,52921.0,588.0,1794.0
faravanifashion,fashion,2242.0,1230.0,599.0
sarapriolo__,fashion,45962.0,811.0,974.0
chiaratosatti,fashion,44320.0,3226.0,2243.0
xxbay,fashion,41582.0,5002.0,827.0
alessiamelpi,fashion,131877.0,572.0,1921.0
thisiskrisjoy,fashion,12208.0,3453.0,444.0
evaaguspina,fashion,12821.0,996.0,1279.0
barbarasnellenburg,fashion,59879.0,1025.0,2554.0
bangbangblond,fashion,31993.0,990.0,4291.0
vanessacampos,fashion,12788.0,593.0,573.0
shelbybay,fashion,195972.0,1734.0,585.0
misstiffanyma,fashion,560649.0,933.0,772.0
iskra_baby,fashion,5495.0,4555.0,452.0
dannylomass,fashion,149743.0,862.0,762.0
thefashionbum,fashion,77351.0,577.0,1452.0
behappy.c8,fashion,104709.0,824.0,353.0
jasminhope_,fashion,10990.0,1525.0,2041.0
chrisellelim,fashion,1126941.0,2017.0,10389.0
lolotheblondie,fashion,59426.0,561.0,619.0
mademoiselle0101,fashion,11203.0,909.0,1196.0
bri.jackson,fashion,22414.0,882.0,400.0
the_optimisticgirl,fashion,11204.0,301.0,756.0
lushtoblush,fashion,85798.0,1148.0,2104.0
inakristina,fashion,15183.0,1162.0,1000.0
sitabellan,fashion,525764.0,480.0,4154.0
danellaurbaytv,fashion,55951.0,2028.0,1717.0
thegypsypanda,fashion,32294.0,720.0,771.0
sisiliapiring,fashion,75498.0,519.0,952.0
trulyjamie,fashion,8777.0,3532.0,999.0
laceymadison_,fashion,16560.0,2120.0,398.0
tallandpreppy,fashion,1780.0,1368.0,1633.0
josephinekinsey,fashion,21162.0,421.0,465.0
codergirl_,fashion,65687.0,831.0,993.0
stylegrimoires,fashion,6655.0,1386.0,653.0
jasmijnvandijkx,fashion,13459.0,1154.0,509.0
anniepierla,fashion,11904.0,871.0,353.0
vernenciso,fashion,337397.0,750.0,2796.0
styleonedge_,fashion,103177.0,1090.0,825.0
missmulberry,fashion,80212.0,331.0,1300.0
sofiazorian,fashion,19482.0,1442.0,807.0
rileythomas3,fashion,232830.0,1064.0,363.0
helenespilling,fashion,9372.0,3679.0,803.0
katelynnansari,fashion,167377.0,515.0,1397.0
sauvemaxia,fashion,64378.0,3437.0,5550.0
paosfitworld,fashion,161699.0,1788.0,1008.0
mon_mode,fashion,57016.0,759.0,3324.0
tylerwestt,fashion,18168.0,1186.0,406.0
barbaraopsomer,fashion,401996.0,1142.0,422.0
meredithtx,fashion,2271.0,2167.0,1231.0
xenia,fashion,1423659.0,96.0,7749.0
capturinghappiness.co,fashion,5425.0,790.0,848.0
janibellrosanne,fashion,39017.0,572.0,611.0
lisadimaria_,fashion,197072.0,1093.0,2026.0
blameitonmei,fashion,38306.0,1207.0,1186.0
jennifermodel,fashion,13484.0,2322.0,1509.0
nicky_stephans,fashion,18365.0,5359.0,716.0
stephaniebarrecax,fashion,26973.0,2820.0,615.0
blackish.gold,fashion,59244.0,450.0,488.0
maysaleao,fashion,113931.0,1367.0,8679.0
tugbatunckaya,fashion,159743.0,727.0,3172.0
carolinatarte,fashion,16993.0,478.0,789.0
perpetualplaces,fashion,12612.0,603.0,352.0
natgeorgala,fashion,145525.0,5126.0,4510.0
mvrubi,fashion,6231.0,894.0,1004.0
kendallxworld,fashion,95845.0,197.0,2231.0
madamandrews,fashion,140517.0,973.0,1275.0
izzycarmeliarose,fashion,2694.0,1093.0,490.0
cameronbtbl,fashion,119281.0,300.0,358.0
ojandcigs,fashion,25789.0,3904.0,1708.0
juuliasallinen,fashion,1220.0,593.0,1019.0
olciiak,fashion,696021.0,222.0,1046.0
essiesophie,fashion,2129.0,555.0,886.0
danedgar,fashion,521394.0,595.0,588.0
elisanencioni,fashion,101514.0,4736.0,488.0
bubilu,fashion,42742.0,4117.0,1716.0
rachmoon,fashion,10308.0,2492.0,4454.0
chloelukasiak,fashion,6071881.0,1013.0,1035.0
caragill,fashion,4385.0,978.0,288.0
vmceccato,fashion,12912.0,953.0,829.0
jasikaistrycurious,fashion,23273.0,98.0,1527.0
biancalalilu,fashion,17104.0,831.0,399.0
danai_lnp,fashion,71090.0,955.0,920.0
saritabonita__,fashion,11602.0,1072.0,1011.0
natalieast,fashion,17623.0,1358.0,2879.0
mariavittoriacass,fashion,260938.0,165.0,1100.0
justlollygns,fashion,12544.0,343.0,797.0
jamietyj,fashion,46465.0,640.0,2675.0
immortal.nick,fashion,62877.0,4988.0,1331.0
teresa_bass,fashion,184992.0,465.0,1134.0
aniekeme,fashion,4585.0,1458.0,1152.0
cristephanie_,fashion,10422.0,933.0,442.0
theblondeconfetti,fashion,3937.0,879.0,705.0
cupofcharisma,fashion,31563.0,3516.0,999.0
larsenthompson,fashion,636237.0,688.0,785.0
paolamena14,fashion,3272.0,1734.0,875.0
itsmehaleymarie,fashion,10242.0,1760.0,837.0
its_timmy,fashion,33424.0,1499.0,649.0
merci.bonsoir,fashion,1441.0,504.0,433.0
kaysewhite,fashion,16102.0,1102.0,896.0
martalozanop,fashion,711428.0,475.0,1764.0
zelatakogan,fashion,15827.0,1322.0,2403.0
yourgirllani,fashion,7380.0,1000.0,433.0
your_daly_dose_,fashion,78628.0,2877.0,1286.0
whowhatwear,fashion,2829068.0,1774.0,5186.0
transformation,fashion,621505.0,22.0,2687.0
tiffanyc_watson,fashion,530007.0,206.0,1144.0
thoughtfulmisfit,fashion,48548.0,3520.0,3459.0
thedecorum,fashion,14549.0,1940.0,603.0
tata,fashion,3817906.0,687.0,3113.0
tamara,fashion,691214.0,560.0,2479.0
strom___,fashion,4047.0,1374.0,1017.0
steffi_hns,fashion,21303.0,303.0,884.0
soniashahidd,fashion,3321.0,2122.0,263.0
shinyandnew,fashion,78037.0,667.0,610.0
sewrella,fashion,27025.0,1043.0,952.0
rabeaschif,fashion,13767.0,1145.0,1007.0
nikki,fashion,69646.0,294.0,975.0
nicole_pnl,fashion,27106.0,7479.0,720.0
marianadmoraes,fashion,109750.0,563.0,493.0
makeupbymarvin,fashion,5860.0,611.0,449.0
madelineheiser,fashion,55957.0,777.0,532.0
luisa,fashion,551533.0,1963.0,6456.0
lorena,fashion,1254326.0,604.0,721.0
lmer_,fashion,7132.0,1351.0,332.0
lifeofluceeee,fashion,1925.0,686.0,1518.0
leannenoellee,fashion,13745.0,1035.0,597.0
layersnlipstick,fashion,3105.0,4194.0,1652.0
laurensvangent,fashion,147538.0,167.0,532.0
lapetitefrenchie,fashion,50656.0,842.0,3027.0
kavaliauskaite,fashion,75227.0,488.0,709.0
katy,fashion,2099345.0,401.0,1265.0
katie,fashion,11027.0,1032.0,1079.0
kapersofkaren,fashion,3271.0,531.0,986.0
justatouchboutique,fashion,3131.0,5323.0,1150.0
jess,fashion,2140137.0,191.0,613.0
jennybdoll,fashion,14302.0,525.0,288.0
jayka.noelle,fashion,167324.0,984.0,488.0
jadevanrielx,fashion,9629.0,1807.0,352.0
itfashion,fashion,9043.0,1437.0,2667.0
helenacuesta,fashion,19142.0,694.0,1018.0
hamide_66,fashion,167324.0,232.0,462.0
gypsytan,fashion,174081.0,2076.0,2408.0
girlwithcurves,fashion,381319.0,688.0,2598.0
gabriellecaunesil,fashion,549521.0,1995.0,536.0
francesca,fashion,143110.0,3178.0,4071.0
fashionista_in_suburbia,fashion,6183.0,3428.0,3207.0
fashioncrushweekly,fashion,2326.0,695.0,1430.0
diaryofadirtyblonde,fashion,3646.0,657.0,811.0
denise,fashion,104550.0,802.0,1227.0
cocoelif,fashion,754146.0,87.0,1207.0
chrissy_vark,fashion,5471.0,1918.0,320.0
cecimgiacri,fashion,7236.0,643.0,2136.0
biankastyle,fashion,10861.0,1043.0,1765.0
amielatisha,fashion,3528.0,898.0,311.0
alice_tranchida,fashion,92498.0,4354.0,859.0
ahappiersoul,fashion,1977.0,876.0,716.0
aboutlauram,fashion,27946.0,498.0,499.0
abby,fashion,599985.0,462.0,394.0
a.kblr,fashion,16608.0,3012.0,376.0
ericapistilli,fashion,15782.0,2860.0,1387.0
elliethumann,fashion,1399762.0,383.0,515.0
